Type,Scope,Fiscal Year,Posting Period,Company Code,Account,Document Number,Item,Customer,Supplier,Clearing Document,Clearing date,Profit Center,Trading partner,Reference,Payment Reference,Assignment,Document currency,Amount in doc. curr.,Amount in local currency,Valuated amount,Document Date,Posting Date,Document Header Text,Arrears after net due date,Text,Net due date,Group ID,Predicted_Group
AP,In Scope,2026,7,SC01,23100000,2111160441,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402722,,100300657_I673322,CNY,340.02,340.02,340.02,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511995251,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111160445,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260402723,,101557743_I673322,CNY,113.88,113.88,113.88,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511995251,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161578,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403007,,100531853_58664376,CNY,132.42,132.42,132.42,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511921809,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161582,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403008,,100299938_58664381,CNY,199.06,199.06,199.06,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994069,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161598,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403012,,100092881_68508354,CNY,21.83,21.83,21.83,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994134,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161602,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403013,,101247096_68508354,CNY,218.35,218.35,218.35,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994134,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161610,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403015,,102003854_96646607,CNY,391.96,391.96,391.96,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994220,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161645,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403024,,100012317_68508366,CNY,286.34,286.34,286.34,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511954291,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111161653,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403026,,100201162_68508354,CNY,117.8,117.8,117.8,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511995944,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162572,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403289,,100017758_I662417,CNY,239.91,239.91,239.91,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511768964,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162574,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403290,,100183792_I662417,CNY,22.76,22.76,22.76,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992027,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162576,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403291,,100531892_I662417,CNY,197.96,197.96,197.96,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992027,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162578,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403292,,101165498_I662417,CNY,252.26,252.26,252.26,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511997527,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162580,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403293,,101247040_I662417,CNY,1387.45,1387.45,1387.45,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511997527,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162582,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403294,,101247042_I662417,CNY,1765.85,1765.85,1765.85,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511997527,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162584,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403295,,101247044_I662417,CNY,425.19,425.19,425.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511997527,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162638,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403322,,100017752_I662407,CNY,368.12,368.12,368.12,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511955094,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162640,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403323,,101654772_I662407,CNY,1225.41,1225.41,1225.41,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989281,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162646,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403326,,100197671_I662407,CNY,529.29,529.29,529.29,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991238,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162648,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403327,,100260539_I662407,CNY,153.29,153.29,153.29,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991238,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162652,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403329,,102110484_I662403,CNY,2695.37,2695.37,2695.37,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511772202,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162654,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403330,,100020462_I662403,CNY,434.55,434.55,434.55,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511775066,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162656,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403331,,100391803_I662403,CNY,6086.26,6086.26,6086.26,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991237,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162658,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403332,,100393344_I662403,CNY,304.31,304.31,304.31,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991237,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162660,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403333,,101654749_I662403,CNY,220.63,220.63,220.63,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991237,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162662,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403334,,101654772_I662403,CNY,204.19,204.19,204.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991237,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162664,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403335,,101654773_I662403,CNY,255.11,255.11,255.11,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991237,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162666,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403336,,100531812_I662403,CNY,846.54,846.54,846.54,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511991420,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162670,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403338,,100014944_I662403,CNY,301.32,301.32,301.32,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162672,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403339,,100344483_I662403,CNY,221.33,221.33,221.33,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996904,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162674,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403340,,100014969_I662394,CNY,5803.35,5803.35,5803.35,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511887192,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162676,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403341,,100109943_I662394,CNY,303.47,303.47,303.47,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511956782,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162698,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403352,,100012013_I662394,CNY,146.72,146.72,146.72,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162700,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403353,,100179736_I662394,CNY,66.58,66.58,66.58,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162702,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403354,,100191441_I662394,CNY,22.19,22.19,22.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162704,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403355,,100191442_I662394,CNY,22.19,22.19,22.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162706,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403356,,100191470_I662394,CNY,94.81,94.81,94.81,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162708,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403357,,100191471_I662394,CNY,42.48,42.48,42.48,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162710,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403358,,100204500_I662394,CNY,42.48,42.48,42.48,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162712,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403359,,100206318_I662394,CNY,22.19,22.19,22.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162714,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403360,,100259555_I662394,CNY,73.36,73.36,73.36,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162716,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403361,,100528268_I662394,CNY,77.68,77.68,77.68,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162718,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403362,,100553368_I662394,CNY,66.58,66.58,66.58,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996472,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162720,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403363,,101331515_I662394,CNY,139.16,139.16,139.16,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996503,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162740,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403373,,100014944_I662384,CNY,82.29,82.29,82.29,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162742,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403374,,100159666_I662384,CNY,245.51,245.51,245.51,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162744,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403375,,100159668_I662384,CNY,180.23,180.23,180.23,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162746,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403376,,100170007_I662384,CNY,102.67,102.67,102.67,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162748,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403377,,100178046_I662384,CNY,354.71,354.71,354.71,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162750,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403378,,100257386_I662384,CNY,244.25,244.25,244.25,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162752,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403379,,100260539_I662384,CNY,328.84,328.84,328.84,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162754,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403380,,100303352_I662384,CNY,575.02,575.02,575.02,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162756,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403381,,100305855_I662384,CNY,675.64,675.64,675.64,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162758,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403382,,100305856_I662384,CNY,2587.59,2587.59,2587.59,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162760,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403383,,100531789_I662384,CNY,142.19,142.19,142.19,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162762,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403384,,100830246_I662384,CNY,156.72,156.72,156.72,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511989282,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162852,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403429,,100012279_49247855,CNY,29.66,29.66,29.66,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992025,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162854,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403430,,100012288_49247855,CNY,3.85,3.85,3.85,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992025,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162856,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403431,,100092272_49247855,CNY,52.68,52.68,52.68,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992025,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111162858,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403432,,100355651_49247855,CNY,17.32,17.32,17.32,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992025,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163166,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403586,,100169865_12397010,CNY,69.16,69.16,69.16,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511983564,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163168,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403587,,100191441_12397010,CNY,25.92,25.92,25.92,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511983564,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163218,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403612,,101247324_49248005,CNY,205.87,205.87,205.87,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996733,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163220,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403613,,101247468_49248005,CNY,602.81,602.81,602.81,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511996733,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163224,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403615,,101547604_15872814,CNY,146.9,146.9,146.9,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992229,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163230,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403618,,100299947_12397017,CNY,140.37,140.37,140.37,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511922152,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163232,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403619,,100349625_12397019,CNY,157.64,157.64,157.64,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511934798,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163242,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403624,,100191441_12397006,CNY,54.82,54.82,54.82,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511939403,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163244,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403625,,101455511_49247994,CNY,349.71,349.71,349.71,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511993008,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163246,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403626,,100014960_49247855,CNY,100.6,100.6,100.6,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511772202,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163254,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403630,,100191441_12397006,CNY,54.82,54.82,54.82,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511939389,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163256,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403631,,100303610_15872812,CNY,53.54,53.54,53.54,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511939403,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163258,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403632,,100194475_49247858,CNY,47.99,47.99,47.99,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511891981,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163260,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403633,,100194476_49247858,CNY,47.99,47.99,47.99,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511891981,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163262,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403634,,101247198_49247858,CNY,24.44,24.44,24.44,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511891981,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163264,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403635,,103869145_49248006,CNY,443.1,443.1,443.1,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511995970,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163266,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403636,,100259731_15872813,CNY,158.15,158.15,158.15,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511992232,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163784,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403895,,100014960_I651790,CNY,127.71,127.71,127.71,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994377,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163786,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403896,,100014963_I651790,CNY,76.55,76.55,76.55,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511994377,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163812,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403909,,101763117_I652570,CNY,11307.28,11307.28,11307.28,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511956511,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163814,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403910,,100014961_I652650,CNY,291.8,291.8,291.8,2026-04-01 00:00:00,2026-04-01 00:00:00,银行交易,20,4511955126,2026-04-01 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111163932,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260403969,,100014956_I652643,CNY,338.14,338.14,338.14,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511964772,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164038,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404022,,101247087_I652631,CNY,134.48,134.48,134.48,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511961509,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164040,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404023,,101247087_I652631,CNY,134.48,134.48,134.48,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511961509,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164042,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404024,,101247087_I652631,CNY,134.48,134.48,134.48,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511961509,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164044,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404025,,101247087_I652631,CNY,134.48,134.48,134.48,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511961509,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164046,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404026,,100014961_I652631,CNY,584.95,584.95,584.95,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511963405,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164122,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404064,,101654780_I590848,CNY,553.45,553.45,553.45,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511956511,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164124,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404065,,101763117_I590848,CNY,2833.38,2833.38,2833.38,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511956511,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164126,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404066,,101763125_I590848,CNY,3497.9,3497.9,3497.9,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511956511,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164322,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404164,,100674356_59762411,CNY,11.07,11.07,11.07,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511990271,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164324,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404165,,101247087_59762411,CNY,116.09,116.09,116.09,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511990271,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164456,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404231,,100017761_I640985,CNY,3876.94,3876.94,3876.94,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511729026,2026-04-02 00:00:00,101,-1
AP,In Scope,2026,7,SC01,23100000,2111164566,1,,44700111,190988123,2026-04-21 00:00:00,PP3101010,0,B1M260404286,,100017761_I640984,CNY,2920.95,2920.95,2920.95,2026-04-02 00:00:00,2026-04-02 00:00:00,银行交易,19,4511706667,2026-04-02 00:00:00,101,-1
